Date,Open,High,Low,Close,Adj Close,Volume
2016-07-05,41.338913,45.472801,40.497910,40.669456,39.848621,7445687
2016-07-06,39.389122,40.669456,38.736401,39.958160,39.151680,8014268
2016-07-07,39.849373,40.167362,39.619247,39.949791,39.143478,6556726
2016-07-08,40.133892,42.351463,39.774059,42.008369,41.160511,5070983
2016-07-11,41.179916,42.870293,40.987450,42.778244,41.914841,7220549
2016-07-12,42.677822,42.728031,42.058578,42.317993,41.463890,6635716
2016-07-13,42.317993,42.761505,41.698746,42.359833,41.504883,5813317
2016-07-14,42.117153,43.297070,41.799164,43.154812,42.283825,4160512
2016-07-15,43.330544,43.439331,42.351463,42.870293,42.005047,4409311
2016-07-18,42.485355,43.163181,42.267780,42.920502,42.054234,1861213
2016-07-19,42.711296,43.146442,42.209206,43.138077,42.267418,2335867
2016-07-20,43.380753,43.447701,41.849373,42.125523,41.275307,4005282
2016-07-21,42.175732,42.359833,41.832638,42.041840,41.193314,3620731
2016-07-22,41.841003,42.083683,41.246861,41.338913,40.504562,2928467
2016-07-25,41.188286,41.380753,40.050209,40.987450,40.160194,3638536
2016-07-26,40.635983,41.355648,40.401672,41.238495,40.406185,1877823
2016-07-27,41.071129,41.422592,40.765690,40.937237,40.111004,1946177
2016-07-28,40.786610,41.079498,40.456066,40.711296,39.889626,3493105
2016-07-29,40.552299,40.836819,40.175732,40.343098,39.528854,5358500
2016-08-01,40.259415,40.594143,39.824268,40.000000,39.192680,3562295
2016-08-02,39.748955,40.184101,39.481171,39.748955,38.946701,3904424
2016-08-03,39.748955,41.405857,39.623432,41.238495,40.406185,5628331
2016-08-04,41.497910,41.933056,41.405857,41.866108,41.021126,3640926
2016-08-05,42.058578,42.661087,42.058578,42.326359,41.472092,3185751
2016-08-08,42.368202,42.569038,41.790794,41.882847,41.037521,2529218
2016-08-09,40.778244,42.284519,40.519665,42.225941,41.373688,1288091
2016-08-10,42.234310,42.510460,41.924686,42.217571,41.365494,1412968
2016-08-11,42.451881,44.108788,42.426777,43.974895,43.087353,2381277
2016-08-12,43.514645,44.242680,43.347279,44.108788,43.218544,1538921
2016-08-15,44.309624,44.995815,44.234310,44.903767,43.997478,1742191
2016-08-16,44.836819,45.146442,44.577408,44.811714,43.907291,1197749
2016-08-17,44.912132,44.962341,44.635983,44.694561,43.792496,1233360
2016-08-18,44.535564,44.786610,44.292889,44.485355,43.587509,1045267
2016-08-19,44.309624,44.309624,43.271969,43.447701,42.570801,1429340
2016-08-22,43.447701,43.548119,42.744770,42.895397,42.029648,1292632
2016-08-23,42.979080,43.598328,42.794979,43.430962,42.554390,3003752
2016-08-24,42.895397,43.330544,42.346443,42.987450,42.176716,827896
2016-08-25,42.828453,43.422592,42.661087,43.196651,42.381977,1654956
2016-08-26,43.213390,43.799164,43.121338,43.405857,42.587238,1120432
2016-08-29,43.330544,44.175732,43.146442,43.857742,43.030605,1248536
2016-08-30,43.673641,44.744770,43.673641,44.025105,43.194805,1137760
2016-08-31,43.907951,44.200836,43.514645,44.075314,43.244061,1976052
2016-09-01,44.317993,44.443516,43.631798,44.041840,43.211227,1146483
2016-09-02,44.368202,44.744770,44.192471,44.669456,43.827003,1004756
2016-09-06,44.769875,44.811714,43.757320,44.125523,43.293324,1546091
2016-09-07,43.874477,44.451881,43.531380,44.301254,43.465744,2083124
2016-09-08,44.083683,44.317993,43.740585,43.790794,42.964920,1311871
2016-09-09,43.322178,43.523014,42.301254,42.301254,41.503468,2593987
2016-09-12,41.857742,43.046024,41.723850,42.853558,42.045353,2225568
2016-09-13,42.560669,43.012550,41.815899,41.874477,41.084740,1920485
2016-09-14,41.882847,42.259415,41.539749,41.857742,41.068325,1376999
2016-09-15,41.824268,42.343098,41.422592,42.251045,41.454205,1685070
2016-09-16,41.933056,42.167362,41.355648,42.058578,41.265358,2810521
2016-09-19,42.184101,43.016735,42.158997,42.493725,41.692299,1165484
2016-09-20,42.493725,42.744770,42.016735,42.050209,41.257156,1279128
2016-09-21,42.234310,42.686192,42.025105,42.661087,41.856510,1016706
2016-09-22,42.970711,43.506275,42.920502,43.213390,42.398407,1970794
2016-09-23,42.928871,43.163181,42.384937,42.577408,41.774418,964604
2016-09-26,42.393307,43.087868,42.092049,42.861923,42.053558,1274229
2016-09-27,42.761505,43.330544,42.719666,43.188286,42.373772,1429698
2016-09-28,43.297070,43.322178,42.970711,43.280334,42.464088,1082312
2016-09-29,42.753139,43.188286,42.368202,42.426777,41.626614,1742430
2016-09-30,42.778244,42.903767,42.075314,42.594143,41.790825,2333118
2016-10-03,42.351463,43.230125,42.351463,43.004185,42.193127,1626037
2016-10-04,42.895397,43.054394,42.309624,42.518829,41.716934,1449296
2016-10-05,42.694561,42.924686,42.343098,42.627617,41.823669,1056978
2016-10-06,42.535564,42.652721,42.259415,42.426777,41.626614,912980
2016-10-07,42.259415,42.518829,41.732220,41.782429,40.994427,1261442
2016-10-10,42.033474,42.108788,41.757320,41.799164,41.010838,1220334
2016-10-11,41.774059,41.974895,41.020920,41.188286,40.411491,1675271
